"ano";"num_trimestre";"nom_categoria";"nom_tipo_instituicao";"num_cnpj_instituicao";"nom_instituicao";"vlr_ind_recl";"qtd_recl_reg_prec";"qtd_recl_reg_outr";"qtd_recl_nao_reg";"qtd_totl_recl";"qtd_totl_clie_css_scr";"qtd_clie_ccs";"qtd_clie_scr";"dat_hor_psst"
2021;2;Demais bancos e financeiras;Conglomerado;;BRB;103.7;182;257;363;802;1754926;1641288;824217;1692158046.452226
2021;2;Top 10 - Bancos e Financeiras;Conglomerado;;BTG PACTUAL/BANCO PAN;103.44;1301;1352;977;3630;12576773;6775722;7288816;1692158046.452229
2021;2;Demais bancos e financeiras;Conglomerado;;C6 BANK;433.76;3672;1335;763;5770;8465478;7373617;2346096;1692158046.452232
2021;2;Top 10 - Bancos e Financeiras;Conglomerado;;CAIXA ECONOMICA FEDERAL;32.13;4681;5868;5457;16006;145684233;144161902;23113938;1692158046.452235
2021;2;Demais bancos e financeiras;Banco/financeira;9313766;CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;;2;3;5;10;75187;69362;11217;1692158046.452239
2021;2;Demais bancos e financeiras;Conglomerado;;CCB;;7;111;11;129;216849;3711;213723;1692158046.452242
2021;2;Demais bancos e financeiras;Conglomerado;;CITIBANK;;0;2;1;3;17853;16946;1807;1692158046.452245
2021;2;Demais bancos e financeiras;Conglomerado;;COLOMBO;;0;2;0;2;339230;29;339215;1692158046.452248
2021;2;Demais bancos e financeiras;Conglomerado;;CREFISA;24.89;61;258;35;354;2450772;1373583;1571876;1692158046.452251
2021;2;Demais bancos e financeiras;Conglomerado;;DAYCOVAL;777.01;1004;530;122;1656;1292129;150778;1171932;1692158046.452254
2021;2;Demais bancos e financeiras;Banco/financeira;15581638;FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;555.73;89;269;19;377;160147;667;159483;1692158046.452258
2021;2;Demais bancos e financeiras;Banco/financeira;36583700;FC FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;;1;0;2;3;5554;;5554;1692158046.452261
2021;2;Demais bancos e financeiras;Banco/financeira;411939;FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;;0;2;4;6;85499;1689;83865;1692158046.452264
2021;2;Demais bancos e financeiras;Conglomerado;;GAZIN;;0;0;1;1;35777;292;35512;1692158046.452267
2021;2;Demais bancos e financeiras;Conglomerado;;GENIAL;;16;4;3;23;106974;106969;39;1692158046.452269
2021;2;Demais bancos e financeiras;Conglomerado;;GM;;8;19;14;41;297112;470;296722;1692158046.452272
2021;2;Demais bancos e financeiras;Conglomerado;;GRUPO BONSUCESSO - BS2;155.9;132;170;75;377;846668;841035;16924;1692158046.452275
2021;2;Demais bancos e financeiras;Conglomerado;;GRUPO ZEMA;;1;3;3;7;445945;574;445387;1692158046.452278
2021;2;Demais bancos e financeiras;Conglomerado;;HERVAL - HS;;5;3;5;13;219304;21827;201401;1692158046.452281
2021;2;Demais bancos e financeiras;Conglomerado;;HONDA;;6;5;9;20;436893;97;436869;1692158046.452284
2021;2;Demais bancos e financeiras;Conglomerado;;INDUSTRIAL DO BRASIL;;13;12;4;29;64088;4461;60409;1692158046.452288
2021;2;Top 10 - Bancos e Financeiras;Conglomerado;;INTER;66.79;766;652;368;1786;11467628;11343042;1758019;1692158046.452291
2021;2;Top 10 - Bancos e Financeiras;Conglomerado;;ITAU;17.59;1508;3312;1707;6527;85710724;67286470;49517795;1692158046.452294
2021;2;Demais bancos e financeiras;Banco/financeira;4230630;JBCRED S.A. SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO;;2;4;8;14;51049;;51049;1692158046.452297
2021;2;Demais bancos e financeiras;Banco/financeira;11271860;LEBES FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;;2;0;0;2;248335;4;248331;1692158046.452299
2021;2;Demais bancos e financeiras;Conglomerado;;LECCA;;2;0;1;3;26488;382;26107;1692158046.452303
2021;2;Demais bancos e financeiras;Banco/financeira;7747410;M PAGAMENTOS S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;;3;0;4;7;565126;;565126;1692158046.452306
2021;2;Demais bancos e financeiras;Conglomerado;;MASTER;811.55;80;69;19;168;98576;4627;94106;1692158046.452309
2021;2;Demais bancos e financeiras;Conglomerado;;MERCADO CRÉDITO;;0;0;1;1;24423;;24423;1692158046.452312
2021;2;Demais bancos e financeiras;Conglomerado;;MERCANTIL DO BRASIL;136.69;506;120;89;715;3701652;3094835;1793853;1692158046.452315
2021;2;Demais bancos e financeiras;Conglomerado;;MERCEDES-BENZ;;0;0;6;6;20275;298;20052;1692158046.452318
2021;2;Top 10 - Bancos e Financeiras;Banco/financeira;9464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;2.45;26;78;57;161;10604729;15784;10597182;1692158046.452321
2021;2;Demais bancos e financeiras;Conglomerado;;MODAL;;6;37;24;67;1153324;1153187;26671;1692158046.452325
2021;2;Demais bancos e financeiras;Banco/financeira;4379829;NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;;0;2;1;3;427479;675;426804;1692158046.452328
2021;2;Demais bancos e financeiras;Banco/financeira;74828799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;;13;51;0;64;94773;3107;92103;1692158046.452331
2021;2;Top 10 - Bancos e Financeiras;Conglomerado;;NUBANK;0.0;0;12;13;25;17916854;16551605;2682699;1692158046.452334
2021;2;Demais bancos e financeiras;Conglomerado;;OMNI;;21;60;58;139;4908486;146058;4773941;1692158046.452337
2021;2;Demais bancos e financeiras;Conglomerado;;ORIGINAL;67.64;320;350;286;956;4730387;4021930;1350520;1692158046.45234
2021;2;Demais bancos e financeiras;Conglomerado;;PAGBANK-PAGSEGURO;;7;6;0;13;3013459;3008456;5432;1692158046.452343
2021;2;Demais bancos e financeiras;Conglomerado;;PARANÁ BANCO;181.0;88;252;46;386;486166;9815;476614;1692158046.452346
2021;2;Demais bancos e financeiras;Banco/financeira;3311443;PARATI - CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.;;28;9;2;39;1616;;1616;1692158046.452349
2021;2;Demais bancos e financeiras;Banco/financeira;43180355;PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;17.46;115;50;27;192;6583040;6167980;2911088;1692158046.452352
2021;2;Demais bancos e financeiras;Conglomerado;;PINE;;0;0;2;2;13502;10883;3284;1692158046.452355
2021;2;Demais bancos e financeiras;Conglomerado;;PORTO SEGURO;20.57;59;96;49;204;2867211;;2867211;1692158046.452358
2021;2;Demais bancos e financeiras;Banco/financeira;1800019;PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;;29;39;17;85;226210;3382;222831;1692158046.452362
2021;2;Demais bancos e financeiras;Banco/financeira;27351731;REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;;26;49;28;103;4814788;48;4814765;1692158046.452365
2021;2;Demais bancos e financeiras;Conglomerado;;RENDIMENTO;;3;13;0;16;25046;21084;6538;1692158046.452368
2021;2;Demais bancos e financeiras;Conglomerado;;RODOBENS;;1;1;3;5;14012;1661;12750;1692158046.452372
2021;2;Demais bancos e financeiras;Conglomerado;;SAFRA;188.09;639;832;436;1907;3397199;1684220;1967050;1692158046.452375
2021;2;Demais bancos e financeiras;Banco/financeira;5503849;SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;;0;2;2;4;29406;1253;28155;1692158046.452377
2021;2;Top 10 - Bancos e Financeiras;Conglomerado;;SANTANDER;28.88;1514;3182;2032;6728;52415407;43972399;26478061;1692158046.45238
2021;2;Demais bancos e financeiras;Conglomerado;;SICREDI;;0;0;4;4;5841394;5821054;180304;1692158046.452383
2021;2;Demais bancos e financeiras;Conglomerado;;SIMPALA;;1;0;0;1;2271;20;2251;1692158046.452386
2021;2;Demais bancos e financeiras;Conglomerado;;SINOSSERRA;;1;0;0;1;9729;99;9636;1692158046.452389
2021;2;Demais bancos e financeiras;Conglomerado;;SOCIETE GENERALE;;0;1;0;1;670;552;161;1692158046.452393
2021;2;Demais bancos e financeiras;Banco/financeira;3881423;SOCINAL S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;;1;5;9;15;1992;467;1525;1692158046.452396
2021;2;Demais bancos e financeiras;Conglomerado;;SOFISA;119.21;41;9;20;70;343924;334626;16236;1692158046.452399
2021;2;Demais bancos e financeiras;Conglomerado;;SOROCRED;;7;28;23;58;602379;1090;601342;1692158046.452402
2021;2;Demais bancos e financeiras;Banco/financeira;5192316;VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;;1;3;2;6;407511;1010;406505;1692158046.452405
2021;2;Demais bancos e financeiras;Conglomerado;;VOITER;;0;3;1;4;5810;5261;840;1692158046.452407
2021;2;Demais bancos e financeiras;Conglomerado;;VOLKSWAGEN;95.31;35;22;55;112;367195;945;366420;1692158046.45241
2021;2;Demais bancos e financeiras;Conglomerado;;VOLVO;;0;0;2;2;7220;92;7169;1692158046.452413
2021;2;Top 10 - Bancos e Financeiras;Conglomerado;;VOTORANTIM;4.64;78;394;277;749;16774345;13340345;4830730;1692158046.452415
2021;2;Demais bancos e financeiras;Conglomerado;;VR;;1;0;0;1;70;53;18;1692158046.452418
2021;2;Demais bancos e financeiras;Conglomerado;;WESTERN UNION;;1;3;0;4;1;1;;1692158046.45242
2021;2;Demais bancos e financeiras;Banco/financeira;23862762;WILL FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;26.7;46;9;16;71;1722341;1721730;406890;1692158046.452423
2021;2;Demais bancos e financeiras;Conglomerado;;XP;;11;2;8;21;;;;1692158046.452426
2021;2;Demais bancos e financeiras;Conglomerado;;YAMAHA MOTOR;;4;4;7;15;204014;77;203946;1692158046.452429
