"ano";"num_trimestre";"nom_categoria";"nom_tipo_instituicao";"num_cnpj_instituicao";"nom_instituicao";"vlr_ind_recl";"qtd_recl_reg_prec";"qtd_recl_reg_outr";"qtd_recl_nao_reg";"qtd_totl_recl";"qtd_totl_clie_css_scr";"qtd_clie_ccs";"qtd_clie_scr";"dat_hor_psst"
2021;3;Demais bancos e financeiras;Banco/financeira;3215790;BANCO TOYOTA DO BRASIL S.A.;;1;4;3;8;155981;15264;141643;1692158046.451857
2021;3;Demais bancos e financeiras;Banco/financeira;17351180;BANCO TRIANGULO S.A.;;10;15;6;31;2025332;439855;1847196;1692158046.451859
2021;3;Demais bancos e financeiras;Conglomerado;;BANESTES;;17;35;21;73;1345235;1295217;477798;1692158046.451862
2021;3;Demais bancos e financeiras;Conglomerado;;BANRISUL;37.68;190;550;115;855;5041288;3714546;3937433;1692158046.451865
2021;3;Demais bancos e financeiras;Conglomerado;;BARIGUI;;19;32;21;72;172348;144592;45355;1692158046.451868
2021;3;Top 10 - Bancos e Financeiras;Conglomerado;;BB;16.79;1180;2361;2288;5829;70259170;65432728;31696455;1692158046.451871
2021;3;Demais bancos e financeiras;Banco/financeira;45283173;BBVA BRASIL BANCO DE INVESTIMENTO S.A.;;0;0;1;1;0;0;0;1692158046.451874
2021;3;Demais bancos e financeiras;Banco/financeira;11285104;BIORC FINANCEIRA - CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;;0;0;1;1;18321;251;18070;1692158046.451877
2021;3;Demais bancos e financeiras;Conglomerado;;BMG;106.63;868;1268;262;2398;8140173;4751592;5008921;1692158046.45188
2021;3;Demais bancos e financeiras;Conglomerado;;BMW;;0;0;1;1;28019;25950;21412;1692158046.451882
2021;3;Demais bancos e financeiras;Conglomerado;;BNP PARIBAS;125.22;286;493;117;896;2283925;11993;2272412;1692158046.451886
2021;3;Demais bancos e financeiras;Conglomerado;;BOFA MERRILL LYNCH;;0;1;1;2;4782;4777;107;1692158046.451889
2021;3;Top 10 - Bancos e Financeiras;Conglomerado;;BRADESCO;36.03;3613;4188;2892;10693;100264792;91440415;43363537;1692158046.451892
2021;3;Demais bancos e financeiras;Conglomerado;;BRB;50.95;148;197;351;696;2904792;2790333;1380307;1692158046.451895
2021;3;Demais bancos e financeiras;Banco/financeira;12865507;BRK S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;;0;0;1;1;6482;715;5970;1692158046.451898
2021;3;Top 10 - Bancos e Financeiras;Conglomerado;;BTG PACTUAL/BANCO PAN;65.83;1004;1372;685;3061;15250442;9574292;7935699;1692158046.451901
2021;3;Top 10 - Bancos e Financeiras;Conglomerado;;C6 BANK;149.45;1651;1425;749;3825;11046743;9885015;3341379;1692158046.451904
2021;3;Top 10 - Bancos e Financeiras;Conglomerado;;CAIXA ECONOMICA FEDERAL;22.36;3264;4303;4305;11872;145914729;144407266;23490184;1692158046.451906
2021;3;Demais bancos e financeiras;Banco/financeira;9313766;CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;;2;2;3;7;76719;70930;16272;1692158046.451909
2021;3;Demais bancos e financeiras;Conglomerado;;CCB;;24;122;14;160;205490;3702;202355;1692158046.451912
2021;3;Demais bancos e financeiras;Conglomerado;;CITIBANK;;1;5;6;12;18294;17394;1809;1692158046.451915
2021;3;Demais bancos e financeiras;Conglomerado;;COLOMBO;;2;4;0;6;345089;30;345072;1692158046.451918
2021;3;Demais bancos e financeiras;Conglomerado;;CREFISA;24.02;64;133;57;254;2663580;1577219;1594966;1692158046.451921
2021;3;Demais bancos e financeiras;Conglomerado;;DAYCOVAL;255.32;332;552;63;947;1300297;160302;1173219;1692158046.451924
2021;3;Demais bancos e financeiras;Banco/financeira;15581638;FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;458.43;131;272;25;428;285752;681;285077;1692158046.451927
2021;3;Demais bancos e financeiras;Conglomerado;;FATOR;;0;0;1;1;13744;13740;19;1692158046.45193
2021;3;Demais bancos e financeiras;Banco/financeira;36583700;FC FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;;1;1;0;2;11153;;11153;1692158046.451933
2021;3;Demais bancos e financeiras;Banco/financeira;411939;FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;;0;1;4;5;85526;1653;83930;1692158046.451935
2021;3;Demais bancos e financeiras;Conglomerado;;GENIAL;;10;3;1;14;208540;208535;44;1692158046.451938
2021;3;Demais bancos e financeiras;Conglomerado;;GM;;1;10;9;20;274480;483;274083;1692158046.451941
2021;3;Demais bancos e financeiras;Conglomerado;;GRUPO BONSUCESSO - BS2;95.86;86;136;55;277;897134;892175;16308;1692158046.451943
2021;3;Demais bancos e financeiras;Conglomerado;;GRUPO ZEMA;;1;4;4;9;461496;577;460937;1692158046.451946
2021;3;Demais bancos e financeiras;Conglomerado;;HERVAL - HS;;10;1;3;14;219957;22813;202041;1692158046.451948
2021;3;Demais bancos e financeiras;Conglomerado;;HONDA;;5;7;7;19;428225;106;428199;1692158046.45195
2021;3;Demais bancos e financeiras;Banco/financeira;17453575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;;0;1;0;1;187;175;24;1692158046.451953
2021;3;Demais bancos e financeiras;Conglomerado;;INDUSTRIAL DO BRASIL;;10;18;4;32;63911;4519;60187;1692158046.451955
2021;3;Top 10 - Bancos e Financeiras;Conglomerado;;INTER;55.99;746;732;298;1776;13323223;13217210;1954815;1692158046.451958
2021;3;Top 10 - Bancos e Financeiras;Conglomerado;;ITAU;15.05;1318;3194;2338;6850;87568455;68959837;50906457;1692158046.451961
2021;3;Demais bancos e financeiras;Banco/financeira;4230630;JBCRED S.A. SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO;;0;6;1;7;52001;;52001;1692158046.451963
2021;3;Demais bancos e financeiras;Banco/financeira;11271860;LEBES FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;;1;2;0;3;249991;4;249987;1692158046.451966
2021;3;Demais bancos e financeiras;Conglomerado;;LECCA;;3;4;2;9;27668;330;27340;1692158046.451969
2021;3;Demais bancos e financeiras;Banco/financeira;7747410;M PAGAMENTOS S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;;3;6;5;14;626141;;626141;1692158046.451971
2021;3;Demais bancos e financeiras;Conglomerado;;MASTER;2055.01;223;77;17;317;108515;5657;103039;1692158046.451974
2021;3;Demais bancos e financeiras;Conglomerado;;MERCADO CRÉDITO;;0;0;1;1;47984;;47984;1692158046.451977
2021;3;Demais bancos e financeiras;Conglomerado;;MERCANTIL DO BRASIL;122.14;467;228;106;801;3823232;3235072;1856560;1692158046.45198
2021;3;Demais bancos e financeiras;Conglomerado;;MERCEDES-BENZ;;0;1;1;2;20203;341;19944;1692158046.451983
2021;3;Demais bancos e financeiras;Banco/financeira;9464032;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;;22;102;52;176;10572319;286354;10523154;1692158046.451986
2021;3;Demais bancos e financeiras;Conglomerado;;MODAL;;21;31;8;60;1304283;1304119;33167;1692158046.451989
2021;3;Demais bancos e financeiras;Banco/financeira;4379829;NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;;0;1;0;1;434448;677;433771;1692158046.451992
2021;3;Demais bancos e financeiras;Banco/financeira;74828799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;;5;29;0;34;99651;3135;96953;1692158046.451995
2021;3;Top 10 - Bancos e Financeiras;Conglomerado;;NUBANK;0.13;3;18;17;38;22267718;20581767;3601628;1692158046.451997
2021;3;Demais bancos e financeiras;Conglomerado;;OMNI;;17;60;67;144;5281196;165744;5129818;1692158046.452
2021;3;Demais bancos e financeiras;Conglomerado;;ORIGINAL;47.03;265;369;212;846;5634279;4365122;2051035;1692158046.452003
2021;3;Demais bancos e financeiras;Conglomerado;;PAGBANK-PAGSEGURO;;5;4;2;11;3342281;3335727;7063;1692158046.452006
2021;3;Demais bancos e financeiras;Conglomerado;;PARANÁ BANCO;193.45;94;412;20;526;485895;10034;476123;1692158046.452008
2021;3;Demais bancos e financeiras;Banco/financeira;3311443;PARATI - CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.;14015.05;54;21;1;76;3853;;3853;1692158046.452011
2021;3;Demais bancos e financeiras;Banco/financeira;43180355;PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;12.79;87;59;22;168;6798337;6588214;2507474;1692158046.452014
2021;3;Demais bancos e financeiras;Conglomerado;;PINE;;3;3;0;6;12869;10925;2618;1692158046.452017
2021;3;Demais bancos e financeiras;Conglomerado;;PORTO SEGURO;18.21;55;69;62;186;3019992;;3019992;1692158046.45202
2021;3;Demais bancos e financeiras;Banco/financeira;1800019;PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;;19;32;17;68;225158;1;225157;1692158046.452022
2021;3;Demais bancos e financeiras;Banco/financeira;27351731;REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;;10;39;21;70;4873514;51;4873489;1692158046.452025
2021;3;Demais bancos e financeiras;Conglomerado;;RENDIMENTO;;1;10;1;12;26068;22168;6473;1692158046.452028
2021;3;Demais bancos e financeiras;Conglomerado;;RODOBENS;;1;1;1;3;14845;1609;13625;1692158046.45203
2021;3;Demais bancos e financeiras;Conglomerado;;SAFRA;103.36;442;932;408;1782;4276210;1938760;2638051;1692158046.452033
2021;3;Demais bancos e financeiras;Banco/financeira;5503849;SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;;0;1;0;1;29858;1259;28602;1692158046.452036
2021;3;Top 10 - Bancos e Financeiras;Conglomerado;;SANTANDER;29.19;1558;3646;2031;7235;53358153;45593473;25859687;1692158046.452039
2021;3;Demais bancos e financeiras;Banco/financeira;122327;SANTINVEST S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;;1;4;0;5;14007;592;13415;1692158046.452042
2021;3;Demais bancos e financeiras;Conglomerado;;SICREDI;;0;0;2;2;6101332;6080485;187051;1692158046.452045
2021;3;Demais bancos e financeiras;Conglomerado;;SIMPALA;;1;0;1;2;2883;25;2858;1692158046.452048
2021;3;Demais bancos e financeiras;Conglomerado;;SOCIETE GENERALE;;0;1;0;1;534;418;159;1692158046.452051
2021;3;Demais bancos e financeiras;Banco/financeira;3881423;SOCINAL S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;;1;3;7;11;2088;460;1628;1692158046.452054
2021;3;Demais bancos e financeiras;Conglomerado;;SOFISA;90.68;37;21;19;77;407986;398001;17484;1692158046.452056
2021;3;Demais bancos e financeiras;Conglomerado;;SOROCRED;;14;28;10;52;248801;1076;247735;1692158046.452059
2021;3;Demais bancos e financeiras;Banco/financeira;41498340;TENTOS S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;;1;0;0;1;129;;129;1692158046.452062
2021;3;Demais bancos e financeiras;Banco/financeira;9473806;TODESCREDI S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;;0;0;1;1;37627;11;37616;1692158046.452065
2021;3;Demais bancos e financeiras;Banco/financeira;5192316;VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;;2;3;1;6;405846;1385;404867;1692158046.452068
2021;3;Demais bancos e financeiras;Conglomerado;;VOITER;;1;2;2;5;5059;4490;841;1692158046.452071
2021;3;Demais bancos e financeiras;Conglomerado;;VOLKSWAGEN;;21;29;44;94;358084;945;357307;1692158046.452073
2021;3;Demais bancos e financeiras;Conglomerado;;VOLVO;;0;1;0;1;7212;49;7204;1692158046.452076
2021;3;Top 10 - Bancos e Financeiras;Conglomerado;;VOTORANTIM;13.9;256;193;225;674;18414652;15132752;5084002;1692158046.452079
2021;3;Demais bancos e financeiras;Conglomerado;;WESTERN UNION;;2;2;0;4;1;1;;1692158046.452081
2021;3;Demais bancos e financeiras;Banco/financeira;23862762;WILL FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;18.99;35;43;33;111;1842985;1842425;391779;1692158046.452084
2021;3;Demais bancos e financeiras;Conglomerado;;XP;138.8;42;6;10;58;302591;302459;231155;1692158046.452086
2021;3;Demais bancos e financeiras;Conglomerado;;YAMAHA MOTOR;;2;2;11;15;210964;88;210884;1692158046.452089
